Date,Total_Equity
2025-09-19,46564847.88939808
2025-09-22,46978717.17439808
2025-09-23,46756679.86939807
2025-09-24,46550408.35999646
2025-09-25,46369069.937353574
2025-09-26,46681593.897985816
2025-09-29,46992276.52776693
2025-09-30,46751887.02350177
2025-10-01,47220819.89311153
2025-10-02,47571188.98410984
2025-10-03,47563920.558399424
2025-10-06,47689222.51339942
2025-10-07,46783641.073399425
2025-10-08,47508730.295520484
2025-10-09,47120849.33445931
2025-10-10,45783122.63123354
2025-10-13,46577660.701625645
2025-10-14,46783292.35777184
2025-10-15,47466179.582156554
2025-10-16,46882037.742043264
2025-10-17,46411364.51621036
2025-10-20,46977515.49784896
2025-10-21,46831235.157848954
2025-10-22,46358451.922599524
2025-10-23,46805870.40851843
2025-10-24,47449652.269758426
2025-10-27,47580142.69230138
2025-10-28,46838390.61730139
2025-10-29,46838105.386137314
2025-10-30,46415285.222384565
2025-10-31,46570571.61716602
2025-11-03,46468149.8428276
2025-11-04,45620832.493226394
2025-11-05,45886944.524027035
2025-11-06,44911904.00636257
2025-11-07,44916448.102215424
2025-11-10,45159793.68688518
2025-11-11,44617741.848562986
2025-11-12,44615147.18740751
2025-11-13,43532026.07454951
2025-11-14,43424153.32887086
2025-11-17,42834612.293932624
2025-11-18,42691132.18344302
2025-11-19,42915505.71654302
2025-11-20,41861302.43542304
2025-11-21,42662861.900538936
2025-11-24,43331088.51631777
2025-11-25,44095725.90631776
2025-11-26,44577419.83131776
2025-11-28,44685841.381317765
2025-12-01,44527032.56131777
2025-12-02,44590630.90131777
2025-12-03,45010644.71898764
2025-12-04,45215418.24704126
2025-12-05,45161327.60704126
2025-12-08,45248669.66704126
2025-12-09,45511732.13363726
2025-12-10,46051865.620734185
2025-12-11,46474323.01059213
2025-12-12,45615197.92247793
2025-12-15,45324257.41792691
2025-12-16,45248619.110781
2025-12-17,44467525.469601005
2025-12-18,44938283.519887194
2025-12-19,45256650.0115203
2025-12-22,45341467.49515244
2025-12-23,45190710.08515243
2025-12-24,45359312.16092659
2025-12-26,45210500.99730314
2025-12-29,44974430.80575748
2025-12-30,44790482.92193375
2025-12-31,44423216.04162238
2026-01-02,45119829.08678347
2026-01-05,45534958.56457327
2026-01-06,46192781.05957328
2026-01-07,45790020.96495217
2026-01-08,46142120.79061314
2026-01-09,46602502.36061314
2026-01-12,46728099.22061314
2026-01-13,46605394.02769262
2026-01-14,46601896.635063194
2026-01-15,47010824.48304278
2026-01-16,46687257.97056005
2026-01-20,46154989.96223491
2026-01-21,47081450.79799618
2026-01-22,47013808.363540515
2026-01-23,46526854.73854052
2026-01-26,46938511.12354052
2026-01-27,46868742.224186964
2026-01-28,47432832.50905966
2026-01-29,47587121.52350215
2026-01-30,47012991.58350215
2026-02-02,47775874.37350214
2026-02-03,47745912.51972605
2026-02-04,47017958.45335999
2026-02-05,46493510.078266375
2026-02-06,47893642.517545864
2026-02-09,47956425.48123226
2026-02-10,47495909.792946264
2026-02-11,47814231.228079356
2026-02-12,46526879.42678435
2026-02-13,47229003.86745717
2026-02-17,47222831.83070314
2026-02-18,47572208.700703144
2026-02-19,47465512.04070315
2026-02-20,47731317.11070314
2026-02-23,47044000.50041714
2026-02-24,46945833.31835054
2026-02-25,47091118.59517459
2026-02-26,47611381.95517458
2026-02-27,47296935.153766155
2026-03-02,47290817.968146674
2026-03-03,46584026.335621186
2026-03-04,46953128.00958969
2026-03-05,46576844.15997489
2026-03-06,45615778.24917292
2026-03-09,46011287.74340192
2026-03-10,45825129.47058973
2026-03-11,46105376.450589724
2026-03-12,45361117.52450572
2026-03-13,45560404.94530753
2026-03-16,46077104.60927354
2026-03-17,46574493.31341231
2026-03-18,46090751.7984123
2026-03-19,46466277.268412314
2026-03-20,45470165.25517042
2026-03-23,46011550.0331081
2026-03-24,46656004.04319611
2026-03-25,46958983.732630715
2026-03-26,46119496.29279833
2026-03-27,45874993.867570475
2026-03-30,44833881.892740816
2026-03-31,45722533.76349748
2026-04-01,46324177.09910378
2026-04-02,46444934.91272533
2026-04-06,46960353.06272533
2026-04-07,46680813.30422533
2026-04-08,48182415.86272533
2026-04-09,48785246.15721694
2026-04-10,48981771.65472095
2026-04-13,49491608.47972095
2026-04-14,49889386.522055954
2026-04-15,49778194.85547924
2026-04-16,49861483.74597925
2026-04-17,50885088.601208754
2026-04-20,51097013.51192875
2026-04-21,50957959.331928745
2026-04-22,51824922.32142873
2026-04-23,51993639.652428746
2026-04-24,52501673.41692872
2026-04-27,51979514.995852865
2026-04-28,50833234.396866195
2026-04-29,50831566.72746055
2026-04-30,51448047.38888791
2026-05-01,51646738.13822171
2026-05-04,51762096.209410235
2026-05-05,52691611.82576744
2026-05-06,53417820.41375108
2026-05-07,52077028.8923208
2026-05-08,52749012.087965764
2026-05-11,53127146.82444234
2026-05-12,52266015.28191435
2026-05-13,52618345.3343579
2026-05-14,52257469.65491107
2026-05-15,51702380.183073066
2026-05-18,51020304.38844744
2026-05-19,50694836.33725047
2026-05-20,51725137.791731946
2026-05-21,52183933.69070853
2026-05-22,52368244.30975923
2026-05-26,53942950.97255921
2026-05-27,54035787.04338365
2026-05-28,54188687.34172145
2026-05-29,53810902.28349819
2026-06-01,53923034.683777936
2026-06-02,55091939.351177156
2026-06-03,55085393.13117716
2026-06-04,55226546.0015101
2026-06-05,52457432.40413802
2026-06-08,53426951.98691875
2026-06-09,53242204.19132075
2026-06-10,52821969.027177565
2026-06-11,54683587.40553755
2026-06-12,55391068.48053755
2026-06-15,56137369.19524556
2026-06-16,55113127.57746254
2026-06-17,54834646.73942118
2026-06-18,56432471.45640545
2026-06-22,56285001.99472433
2026-06-23,54802643.179250225
2026-06-24,54657478.62460043
2026-06-25,55760327.70435843
2026-06-26,54956072.35501178
2026-06-29,56016095.844352365
2026-06-30,57152544.68980864
