Date,Total_Equity
2025-09-03,40637069.52404262
2025-09-04,40981937.51490676
2025-09-05,40956394.376702756
2025-09-08,41108473.8874587
2025-09-09,41099345.770124756
2025-09-10,41073295.5756269
2025-09-11,41668343.7943183
2025-09-12,41309631.26817577
2025-09-15,41413542.93227168
2025-09-16,41423843.253851816
2025-09-17,41452456.54302034
2025-09-18,41972766.67609275
2025-09-19,41890202.841542356
2025-09-22,42125142.24910638
2025-09-23,41826307.64131409
2025-09-24,41646527.58163951
2025-09-25,41445522.44323884
2025-09-26,41631094.820106655
2025-09-29,41779430.60190956
2025-09-30,41569702.11981264
2025-10-01,41745791.50773627
2025-10-02,41867144.44095455
2025-10-03,41873379.52626942
2025-10-06,41900081.23610401
2025-10-07,41264800.12624359
2025-10-08,41673339.26007274
2025-10-09,41500482.7352162
2025-10-10,40607716.17361601
2025-10-13,41083740.94167617
2025-10-14,41412939.537874475
2025-10-15,41917065.66255152
2025-10-16,41520257.10652082
2025-10-17,41191253.396178484
2025-10-20,41563763.19558703
2025-10-21,41577372.539631546
2025-10-22,41145920.12125377
2025-10-23,41521817.2876282
2025-10-24,41945973.38206489
2025-10-27,42066134.44310585
2025-10-28,41470917.61616505
2025-10-29,41361220.71842368
2025-10-30,41101141.294436134
2025-10-31,41142267.760159954
2025-11-03,41009894.46169782
2025-11-04,40497404.17251927
2025-11-05,40894495.297441915
2025-11-06,40091128.42541063
2025-11-07,40192572.03884779
2025-11-10,40372449.788891695
2025-11-11,39925266.66044307
2025-11-12,39959315.39788005
2025-11-13,39095175.391313136
2025-11-14,39006227.48853582
2025-11-17,38329750.563120924
2025-11-18,38246748.55138984
2025-11-19,38423633.75255663
2025-11-20,37846612.07013962
2025-11-21,38353495.65425824
2025-11-24,38792659.356412485
2025-11-25,39388532.80680761
2025-11-26,39602209.184779875
2025-11-28,39775554.347774
2025-12-01,39543862.49833074
2025-12-02,39506312.70019628
2025-12-03,39858465.93407486
2025-12-04,40122875.560279906
2025-12-05,40194274.586483285
2025-12-08,40115023.6876153
2025-12-09,40209933.66092588
2025-12-10,40735037.56169296
2025-12-11,40858392.86109957
2025-12-12,40431083.21281241
2025-12-15,40238747.281823255
2025-12-16,40172232.423431985
2025-12-17,39622944.31968337
2025-12-18,39894694.27582446
2025-12-19,40150572.21456622
2025-12-22,40264024.03757949
2025-12-23,40135643.29948111
2025-12-24,40232026.05544561
2025-12-26,40151843.81353712
2025-12-29,39962697.89111256
2025-12-30,39883194.65834125
2025-12-31,39605110.53184138
2026-01-02,39985453.927767545
2026-01-05,40237479.72364409
2026-01-06,40731103.99248815
2026-01-07,40608408.07009482
2026-01-08,40774575.44690235
2026-01-09,40898011.413656384
2026-01-12,40768642.11363806
2026-01-13,40603313.64805524
2026-01-14,40709750.91902059
2026-01-15,40916069.13647021
2026-01-16,40618759.81616505
2026-01-20,40144564.78765704
2026-01-21,40790570.00115465
2026-01-22,40796853.40063207
2026-01-23,40436661.36247507
2026-01-26,40639078.26596244
2026-01-27,40488685.69391291
2026-01-28,40730801.33884765
2026-01-29,40757720.46931271
2026-01-30,40414789.42447312
2026-02-02,40875869.16129599
2026-02-03,40451742.24713661
2026-02-04,40381649.54528147
2026-02-05,39714927.20146641
2026-02-06,40714676.314042866
2026-02-09,40761438.67978395
2026-02-10,40594716.91140734
2026-02-11,40505639.29461904
2026-02-12,39712077.5786933
2026-02-13,40157591.342718065
2026-02-17,40185691.77683684
2026-02-18,40534834.343723185
2026-02-19,40464216.21938677
2026-02-20,40622862.15866873
2026-02-23,39871338.1540725
2026-02-24,39834547.8471859
2026-02-25,40071706.01586132
2026-02-26,40740260.1384556
2026-02-27,40510191.09977616
2026-03-02,40536178.80269259
2026-03-03,40227574.2351427
2026-03-04,40582611.893726185
2026-03-05,40345230.49350685
2026-03-06,39796613.03865883
2026-03-09,40033689.967077024
2026-03-10,39914899.526355945
2026-03-11,39964683.919492014
2026-03-12,39284581.72048816
2026-03-13,39422637.80243236
2026-03-16,39740252.873476
2026-03-17,40136246.76568096
2026-03-18,39723235.371392906
2026-03-19,39890017.31192225
2026-03-20,39373299.07619704
2026-03-23,39729159.50806712
2026-03-24,39997298.88564059
2026-03-25,40138495.56461558
2026-03-26,39707287.14712226
2026-03-27,39418980.31457455
2026-03-30,39021406.570279956
2026-03-31,39731874.524452254
2026-04-01,40320273.788111165
2026-04-02,40469653.377347425
2026-04-06,40829692.91946357
2026-04-07,40745895.33512935
2026-04-08,41965202.509814896
2026-04-09,42299746.94410842
2026-04-10,42391125.87495671
2026-04-13,42937113.37156288
2026-04-14,43315710.10668011
2026-04-15,43404039.58106847
2026-04-16,43532865.167256996
2026-04-17,44241760.22535921
2026-04-20,44475225.95950971
2026-04-21,44154204.554834135
2026-04-22,44715180.7201442
2026-04-23,44628065.72481404
2026-04-24,44815602.79493187
2026-04-27,44588982.47046439
2026-04-28,44112222.22690579
2026-04-29,43939690.0361251
2026-04-30,44238896.85523981
2026-05-01,44552927.30193801
2026-05-04,44766676.09124836
2026-05-05,45325536.97357583
2026-05-06,45633735.77873153
2026-05-07,45133116.35042778
2026-05-08,45448126.96159883
2026-05-11,45610360.56885171
2026-05-12,44793671.527085945
2026-05-13,44629219.74575785
2026-05-14,44347481.669481345
2026-05-15,43875192.05616433
2026-05-18,43729097.247053996
2026-05-19,43508986.63331455
2026-05-20,44277414.5648266
2026-05-21,44641935.41101006
2026-05-22,44719563.78680341
2026-05-26,45710233.73896831
2026-05-27,45819876.30761212
2026-05-28,45884338.248825654
2026-05-29,45878174.99535729
2026-06-01,46132182.01746416
2026-06-02,46484926.95891033
2026-06-03,46433538.90520267
2026-06-04,46605906.830944546
2026-06-05,45415728.10266205
2026-06-08,45799363.89744641
2026-06-09,46076328.82111393
2026-06-10,45889947.54808129
2026-06-11,46798322.88656006
2026-06-12,47083524.74070835
2026-06-15,47522523.815041974
2026-06-16,47274664.75807473
2026-06-17,46742596.513211876
2026-06-18,47512408.27353707
2026-06-22,47288414.810899064
2026-06-23,46735099.17713189
2026-06-24,46857280.57663673
2026-06-25,47085636.06356566
2026-06-26,47213810.72081796
2026-06-29,47785106.87474184
2026-06-30,48431752.75216594
