symbol,entry_date,exit_date,holding_days,exit_reason,entry_rank,exit_rank,entry_cmvs,exit_cmvs,entry_rsi,exit_rsi,entry_atr,exit_atr,entry_price,exit_price,peak_return,final_return,forward_return_5d,forward_return_10d,forward_return_20d,post_exit_max_return,post_exit_max_drawdown,days_to_peak,days_to_trough,missed_upside,saved_drawdown
MSFT,2023-02-02,2023-02-17,15,ema9_break,9,9,0.3447051128310961,0.3447051128310961,69.16600568647729,52.69295119824232,6.989170357950217,7.31917668397624,258.82,259.39,0.05158024882157486,0.0022023027586739463,-0.03558348432861713,-0.009715100813446842,0.04950075176375357,0.07725818265931617,-0.050580207409691935,19,7,0.07725818265931617,0.050580207409691935
NVDA,2023-02-02,2023-02-21,19,ema9_break,2,2,0.6381133272348993,0.6381133272348993,73.20090766854291,52.60447714409953,0.9391249158168898,1.0011434110530109,21.0,21.0,0.09380952380952379,0.0,0.10571428571428565,0.10904761904761906,0.24761904761904763,0.24761904761904763,-0.011904761904761862,20,1,0.24761904761904763,0.011904761904761862
PEP,2023-03-02,2023-03-03,1,ema9_break,7,7,0.10621405807932614,0.10621405807932614,46.24718999758509,45.73454463606786,2.7166008677481597,2.6739865200518613,170.51,173.0,0.016479971849158392,0.014603249076300617,-0.005606936416184927,0.012312138728323596,0.053757225433526123,0.053757225433526123,-0.006936416184970984,20,4,0.053757225433526123,0.006936416184970984
AMZN,2023-03-02,2023-03-03,1,ema9_break,6,6,0.10941860234038142,0.10941860234038142,40.09621608069112,47.04925895056237,3.1614499264561435,3.1363463602807053,91.41,92.74,0.007876599934361739,0.01454983043430702,-0.021673495794694797,0.06696139745525143,0.11375889583782639,0.11375889583782639,-0.021673495794694797,20,5,0.11375889583782639,0.021673495794694797
MSFT,2023-03-02,2023-03-03,1,ema9_break,10,10,0.049786692611017,0.049786692611017,48.061726038250654,52.17524168194146,6.302057747022844,6.174053622235498,246.55,252.19,0.018495234232407176,0.022875684445345712,-0.014274951425512494,0.10801379911971143,0.14318569332646036,0.14318569332646036,-0.014274951425512494,20,5,0.14318569332646036,0.014274951425512494
ADBE,2023-03-02,2023-03-03,1,ema9_break,5,5,0.12165331383262239,0.12165331383262239,39.85245281354692,46.684917438046035,10.561149693807547,10.611067572821293,323.38,334.69,0.031294452347083945,0.03497433360133595,-0.016104454868684392,0.07006483611700376,0.15142370551853968,0.15142370551853968,-0.031133287519794495,20,6,0.15142370551853968,0.031133287519794495
COST,2023-03-02,2023-03-03,1,ema9_break,9,9,0.050612510902606545,0.050612510902606545,42.95714960976954,36.98106395283018,9.202792737355578,9.999736113258752,477.36,474.83,0.017450142450142314,-0.005299983241159767,-0.007771202325042692,0.02573552639892185,0.046416612261230394,0.046416612261230394,-0.007771202325042692,20,5,0.046416612261230394,0.007771202325042692
NFLX,2023-03-02,2023-03-03,1,ema9_break,11,11,0.029632148300107252,0.029632148300107252,33.78610119974161,36.57019843712901,1.1220328097802577,1.0897447519388108,31.1,31.55,0.002893890675241151,0.014469453376205754,-0.07194928684627577,-0.03803486529318545,0.09508716323296351,0.09508716323296351,-0.07194928684627577,20,5,0.09508716323296351,0.07194928684627577
TSLA,2023-03-02,2023-03-03,1,ema9_break,1,1,0.295299458025845,0.295299458025845,51.19057709461015,54.874317409235786,11.363659189739849,11.236254961901286,186.74,194.8,0.0222769626218271,0.043161615079789994,-0.10965092402464072,-0.07530800821355244,0.06498973305954814,0.06498973305954814,-0.11232032854209462,20,4,0.06498973305954814,0.11232032854209462
AAPL,2023-03-02,2023-03-03,1,ema9_break,8,8,0.05441762313456002,0.05441762313456002,47.11854353178672,56.98423687992209,3.3356489010783124,3.468816836715577,144.38,148.04,0.010597035600498739,0.02534977143648698,0.0031072683058632755,0.0470143204539315,0.1138881383409891,0.1138881383409891,0.0031072683058632755,20,5,0.1138881383409891,-0.0031072683058632755
GOOGL,2023-03-02,2023-03-10,8,ema9_break,4,4,0.1425367948513537,0.1425367948513537,45.51901338886979,42.58402766549599,2.7983729811054325,2.6656112329573203,89.66,92.17,0.06100825340173999,0.0279946464421148,0.10252793750678091,0.14397309319735263,0.1548226103938375,0.17630465444287724,-0.011500488228273875,19,1,0.17630465444287724,0.011500488228273875
NVDA,2023-03-02,2023-03-13,11,ema9_break,2,2,0.24127194316994893,0.24127194316994893,61.84978959765371,55.30921213754499,1.0091497414591002,0.9697701535231382,22.49,22.75,0.07514450867052025,0.011560693641618602,0.1384615384615384,0.1661538461538461,0.1942857142857144,0.22945054945054943,0.057582417582417555,15,1,0.22945054945054943,-0.057582417582417555
META,2023-03-02,2023-03-13,11,ema9_break,3,3,0.2395769337154136,0.2395769337154136,60.005843487690726,60.56292856923836,5.992558765351253,6.497151658018526,172.38,177.96,0.07466063348416285,0.03237034458753918,0.11154191953247916,0.13980669813441216,0.20167453360305676,0.214317824230164,0.090244998876152,18,1,0.214317824230164,-0.090244998876152
TSLA,2023-04-04,2023-04-05,1,ema9_break,10,10,0.30967096777157077,0.30967096777157077,51.63739640546994,46.95597947416206,9.55313444854536,9.500767702220694,197.32,190.52,0.0,-0.03446178795864574,-0.024249422632794504,-0.14449926516901113,-0.15389460424102464,-0.018265798866260896,-0.19299811043460013,7,14,-0.018265798866260896,0.19299811043460013
NVDA,2023-04-04,2023-04-06,2,ema9_break,1,1,0.5917940273252226,0.5917940273252226,67.60987075078546,62.70230616985918,0.8753193120107242,0.8708110394378183,27.97,26.58,0.0,-0.04969610296746518,0.006772009029345494,0.02031602708803626,0.0790067720090295,0.08765989465763746,-0.012791572610985735,16,12,0.08765989465763746,0.012791572610985735
COST,2023-04-04,2023-04-10,6,ema9_break,11,11,0.2331728011870387,0.2331728011870387,57.765357249912185,52.68641969904904,8.080494352445308,9.19842423189589,496.5,483.9,0.002477341389728105,-0.025377643504531755,0.020748088448026447,0.05687125439140317,0.03132878693945029,0.05687125439140317,0.011262657573879009,10,2,0.05687125439140317,-0.011262657573879009
ADBE,2023-04-04,2023-04-11,7,ema9_break,8,8,0.33928196454346654,0.33928196454346654,64.27003220063716,52.866983469658884,9.197084719572363,8.853775553824093,382.24,374.01,0.007613017999162697,-0.021530975303474253,0.009464987567177507,-0.01181786583246447,-0.08384802545386494,0.016710783134140872,-0.10208283200983936,7,17,0.016710783134140872,0.10208283200983936
AMZN,2023-04-04,2023-04-12,8,ema9_break,9,9,0.33602862402145783,0.33602862402145783,64.17616067658756,46.72634574444012,2.871503575398921,2.8714309086626706,102.75,100.4,0.01167883211678844,-0.02287104622871039,0.03884462151394419,0.04561752988047796,0.09750996015936253,0.09750996015936253,0.016434262948207046,20,13,0.09750996015936253,-0.016434262948207046
MSFT,2023-04-04,2023-04-12,8,ema9_break,5,5,0.45142312165109094,0.45142312165109094,67.65298762131054,58.12633737352996,6.2906703429608966,6.442912149046867,287.23,284.79,0.015214288201093273,-0.008494934373150409,0.012851574844622293,0.03715018083500121,0.09663260648196914,0.09663260648196914,-0.032901436145932106,20,9,0.09663260648196914,0.032901436145932106
GOOGL,2023-04-04,2023-04-13,9,ema9_break,7,7,0.3829268394444342,0.3829268394444342,62.60367723864683,62.779680412483934,2.698852508848422,2.7858481504547075,104.33,105.84,0.03920253043228228,0.014473305856417262,-0.0051965230536659135,0.016534391534391624,0.10137944066515492,0.10137944066515492,-0.02012471655328807,20,9,0.10137944066515492,0.02012471655328807
NFLX,2023-04-04,2023-04-13,9,ema9_break,6,6,0.43649744292692183,0.43649744292692183,63.97986179926951,60.526985440145616,1.1112795207821033,1.1067862299120088,34.85,34.0,0.0,-0.024390243902439046,-0.04294117647058826,-0.04147058823529404,0.014117647058823346,0.014117647058823346,-0.06588235294117639,20,13,0.014117647058823346,0.06588235294117639
GOOGL,2023-05-02,2023-05-03,1,ema9_break,6,6,0.2841758905221814,0.2841758905221814,52.62277490946949,52.858951441448845,2.7457024676901756,2.7302951485694487,107.14,105.53,0.0,-0.01502706738846371,0.05894058561546478,0.1450772292239173,0.17236804700085284,0.18497109826589586,-0.007959821851606264,13,1,0.18497109826589586,0.007959821851606264
AMZN,2023-05-02,2023-05-03,1,ema9_break,11,11,0.13836229779471315,0.13836229779471315,51.90507636767242,51.93956040763698,3.471258303191955,3.4147398529639577,101.47,103.74,0.021287079925101038,0.022371144180545866,0.062174667437825404,0.11336032388663964,0.183439367649894,0.183439367649894,0.0025062656641603454,20,1,0.183439367649894,-0.0025062656641603454
COST,2023-05-02,2023-05-03,1,ema9_break,7,7,0.21405731659726673,0.21405731659726673,48.67444452725577,45.353080695311306,8.51600479292749,8.55914730771838,495.0,496.6,0.0,0.003232323232323253,0.006161900926298758,-0.003221908981071331,0.032219089810712864,0.032219089810712864,-0.027869512686266695,20,15,0.032219089810712864,0.027869512686266695
ADBE,2023-05-02,2023-05-03,1,ema9_break,10,10,0.16637471320608962,0.16637471320608962,47.2355313279362,33.70994247437288,8.141490270627173,9.304598108439519,374.355,363.49,0.0,-0.029023253329059306,-0.05356405953396248,-0.01887259621997861,0.17403504910726575,0.17403504910726575,-0.07714104927233212,20,7,0.17403504910726575,0.07714104927233212
NFLX,2023-05-02,2023-05-03,1,ema9_break,9,9,0.16757192534811224,0.16757192534811224,42.356922930172026,43.81023622943054,1.0274294162745805,1.0161844579692534,32.5,31.76,0.0,-0.022769230769230764,0.05604534005037776,0.07052896725440805,0.26920654911838793,0.26920654911838793,0.010075566750629594,20,1,0.26920654911838793,-0.010075566750629594
